"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FMFC","First M & F Corporation","6.2101","56903146.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmfc",
"FRME","First Merchants Corporation","14.17","405602080","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBI","First Midwest Bancorp, Inc.","11.55","865106550","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNFG","First Niagara Financial Group Inc.","8.06","2842447660","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"BANC","First PacTrust Bancorp, Inc.","12.09","128154000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","First PacTrust Bancorp, Inc.","25.5","33660000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"FSFG","First Savings Financial Group, Inc.","18.27","43190280","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","2.65","4351300","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSLR","First Solar, Inc.","20.035","1738436950","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","4.3","41929300","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"BICK","First Trust Exchange-Traded Fund II First Trust BICK Index Fun","23.2812","2328120","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"CU","First Trust Exchange-Traded Fund II First Trust ISE Global Cop","25.95","2595000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu",
"PLTM","First Trust Exchange-Traded Fund II First Trust ISE Global Pla","13.8705","1387050","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm",
"CARZ","First Trust Exchange-Traded Fund II First Trust NASDAQ Global ","24.23","2423000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","19.93","1993000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","20.08","2008000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","18.6","74400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","25.09","11290500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","23.136","2313600","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","27.802","29192100","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"QCLN","First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund","9.3099","15826830","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","25.62","81984000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","23.8048","38087680","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100-Technology Sector Index Fund","26.05","138065000","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"FUNC","First United Corporation","5.42","33511860","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FBMI","Firstbank Corporation","9.66","76603800","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbmi",
"FCFC","FirstCity Financial Corporation","8.5","89726000","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/fcfc",
"SVVC","Firsthand Technology Value Fund, Inc.","15.96","136553760","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FMER","FirstMerit Corporation","15.62","1712779860","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FSRV","FirstService Corporation","27.91","798672560","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FISV","Fiserv, Inc.","70.77","9658901910","n/a","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FSCI","Fisher Communications, Inc.","32","283776000","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/fsci",
"FIVE","Five Below, Inc.","32.51","1754402150","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"FLML","Flamel Technologies S.A.","4.77","114686493.3","24043290","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLXS","Flexsteel Industries, Inc.","22.63","153793480","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLEX","Flextronics International Ltd.","6.575","4439749025","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLIR","FLIR Systems, Inc.","20.75","3199712250","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLOW","Flow International Corporation","3.3","157934700","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"FLDM","Fluidigm Corporation","14.34","294170760","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","14.44","446499240","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffic",
"FNBN","FNB United Corp.","11.82","249425640","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbn",
"FMCN","Focus Media Holding Limited","25.25","2948543045.5","116773982","2005","Technology","Advertising","http://www.nasdaq.com/symbol/fmcn",
"FONR","Fonar Corporation","3.11","18227710","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"VIFL","Food Technology Service, Inc.","6.88","19332800","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vifl",
"FES","Forbes Energy Services Ltd","4.36","92139880","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FORM","FormFactor, Inc.","5.39","267403290","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","14.15","10917262.7","771538","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","30.08","680108800","n/a","1985","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FTNT","Fortinet, Inc.","23.87","3755300010","n/a","2009","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FWRD","Forward Air Corporation","33.27","967657950","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.305","10577025","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FOSL","Fossil, Inc.","84.56","5236969920","n/a","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FWLT","Foster Wheeler AG.","19.72","2125993480","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/fwlt",
"FXCB","Fox Chase Bancorp, Inc.","14.75","187310250","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FRAN","Francesca&#39;s Holdings Corporation","29.92","1305858400","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","54.62","1280128940","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FRNK","Franklin Financial Corporation","16.54","236571620","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/frnk",
"FRED","Fred&#39;s, Inc.","15.19","559417320","n/a","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"FREE","FreeSeas Inc.","0.3778","2446632.8","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/free",
"RAIL","Freightcar America, Inc.","18.91","226258150","n/a","1992","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","8.74","72952780","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FFN","FriendFinder Networks Inc.","0.9127","29051241","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ffn",
"FTR","Frontier Communications Corporation","4.78","4772581440","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FFEX","Frozen Food Express Industries, Inc.","1.61","28967120","n/a","1971","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ffex",
"FSBW","FS Bancorp, Inc.","10.34","33501600","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSII","FSI International, Inc.","6.165","241587855","n/a","1989","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fsii",
"FSYS","Fuel Systems Solutions, Inc.","17.29","346076640","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fsys",
"FTEK","Fuel Tech, Inc.","4.91","114452100","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.02","189640440","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FULL","Full Circle Capital Corporation","7.93","49316670","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/full",
"FULT","Fulton Financial Corporation","9.6","1927593600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FURX","Furiex Pharmaceuticals, Inc.","18.66","185648340","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/furx",
"FSIN","Fushi Copperweld, Inc.","8.88","340095120","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/fsin",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","1.2095","15799698.5","n/a","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"FXEN","FX Energy, Inc.","7.57","400649820","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fxen",
"GKSR","G&K Services, Inc.","31.43","592046910","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gksr",
"WILC","G. Willi-Food International,  Ltd.","4.21","54620540","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
